ROME V2;Intitulé ROME V2;Appellation V2;ROME V3;Intitulé ROME V3;Appellation V3;Article Métier;URL Fiche Métier ONISEP;Wikipedia Match
13224;Barman/Barmaid;Barman;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1801.pdf G1801];Café, bar brasserie;Barman / Barmaid;Barman;;
13224;Barman/Barmaid;Barmaid;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1801.pdf G1801];Café, bar brasserie;Barman / Barmaid;Barman;;
13224;Barman/Barmaid;Barman navigant/Barmaid navigant;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1801.pdf G1801];Café, bar brasserie;Barman / Barmaid;Barman;;
13224;Barman/Barmaid;Chef barman/Chef barmaid;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1801.pdf G1801];Café, bar brasserie;Chef barman / barmaid;Barman;;
13224;Barman/Barmaid;Commis de bar;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1801.pdf G1801];Café, bar brasserie;Commis / Commise de bar;Barman;;
13224;Barman/Barmaid;Directeur/Directrice de bar;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1801.pdf G1801];Café, bar brasserie;Directeur / Directrice de café bar;Barman;;
13224;Barman/Barmaid;Directeur/Directrice des bars;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1801.pdf G1801];Café, bar brasserie;Responsable de bar;Barman;;
13224;Barman/Barmaid;Employé/Employée de bar;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1801.pdf G1801];Café, bar brasserie;Employé / Employée de café, bar-brasserie;Barman;;
13231;Chef de cuisine;Chef;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1601.pdf G1601];Management du personnel de cuisine;Chef de cuisine;Chef de cuisine;;
13231;Chef de cuisine;Chef de cuisine;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1601.pdf G1601];Management du personnel de cuisine;Chef de cuisine;Chef de cuisine;;
13231;Chef de cuisine;Chef de cuisine grande brigade;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1601.pdf G1601];Management du personnel de cuisine;Chef de cuisine;Chef de cuisine;;
13231;Chef de cuisine;Chef de cuisine grande carte;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1601.pdf G1601];Management du personnel de cuisine;Chef de cuisine;Chef de cuisine;;
13231;Chef de cuisine;Chef de fabrication (cuisine);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1601.pdf G1601];Management du personnel de cuisine;Chef cuisinier / cuisinière;Chef de cuisine;;
13231;Chef de cuisine;Chef des cuisines;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1601.pdf G1601];Management du personnel de cuisine;Chef des cuisines;Chef de cuisine;;
13231;Chef de cuisine;Directeur/Directrice de fabrication (cuisine);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1601.pdf G1601];Management du personnel de cuisine;Chef cuisinier / cuisinière;Chef de cuisine;;
13232;Maître d'hôtel;Assistant/Assistante maître d'hôtel;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Assistant / Assistante maître d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Chef de service d'étage (room-service);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Chef de room service;Maître d'hôtel;;
13232;Maître d'hôtel;Directeur/Directrice des banquets;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Responsable des banquets;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel d'étage;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel de brasserie;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel de carré;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel de rang;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel des banquets;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel en extra;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel navigant/Maître d'hôtel navigante;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel tournant;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Maître d'hôtel trancheur;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Premier/Première maître d'hôtel;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Premier maître / Première maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Responsable des petits déjeuners;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Responsable des petits-déjeuners;Maître d'hôtel;;
13232;Maître d'hôtel;Second/Seconde maître d'hôtel;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Second maître / Seconde maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Trancheur/Trancheuse;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Maître / Maîtresse d'hôtel;Maître d'hôtel;;
13232;Maître d'hôtel;Chef de room-service;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1802.pdf G1802];Management du service en restauration;Chef de room service;Maître d'hôtel;;
13233;Responsable de restauration de collectivité;Assistant gérant/Assistante gérante (restauration collective);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant adjoint / Gérante adjointe de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Chef de secteur de restauration collective;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Chef de secteur de restauration collective;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Chef des achats (restauration collective);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Responsable des achats en restauration collective;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Chef économe (restauration collective);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Econome en restauration collective;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Chef gérant/Chef gérante de restaurant de collectivité;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Chef gérant / gérante de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Contrôleur/Contrôleuse restauration-hôtellerie;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Intendant / Intendante de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Econome de collectivité;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Econome en restauration collective;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Econome gestionnaire (restauration collective);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Econome en restauration collective;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant adjoint/Gérante adjointe (restauration collective);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant adjoint / Gérante adjointe de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant/Gérante de cantine scolaire;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant / Gérante de cantine scolaire;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant/Gérante de collectivité;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant / Gérante de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant/Gérante de cuisine centrale;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Directeur / Directrice de cuisine centrale;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant/Gérante de cuisine hospitalière;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant / Gérante de cuisine hospitalière;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant/Gérante de restaurant de collectivité;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant / Gérante de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant/Gérante de restauration collective;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant / Gérante de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant/Gérante de self-service;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant / Gérante de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gestionnaire de base de vie;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gestionnaire de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gestionnaire de collectivité (cuisine municipale);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gestionnaire de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Inspecteur/Inspectrice de collectivités;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gestionnaire de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Inspecteur/Inspectrice de restauration collective;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gestionnaire de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Intendant/Intendante (restauration collective);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Intendant / Intendante de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Intendant/Intendante gestionnaire (restauration collective);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Intendant / Intendante de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Responsable de cafétéria;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Responsable de restaurant;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Responsable de restauration de collectivité;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Responsable de restaurant de collectivité;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Directeur assistant/Directrice assistante technique cuisine centrale;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Directeur / Directrice de cuisine centrale;Responsable de restauration de collectivité;;
13233;Responsable de restauration de collectivité;Gérant/Gérante de cantine;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1404.pdf G1404];Management d'établissement de restauration collective;Gérant / Gérante de cantine scolaire;Responsable de restauration de collectivité;;
13234;Directeur/Directrice de restaurant;Directeur/Directrice de la restauration;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice de la restauration;Directeur de restaurant;;
13234;Directeur/Directrice de restaurant;Directeur/Directrice de restaurant;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice de restaurant;Directeur de restaurant;;
13234;Directeur/Directrice de restaurant;Gérant/Gérante de crêperie;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Gérant / Gérante de restaurant;Directeur de restaurant;;
13234;Directeur/Directrice de restaurant;Gérant/Gérante de pizzeria;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Gérant / Gérante de restaurant;Directeur de restaurant;;
13234;Directeur/Directrice de restaurant;Gérant/Gérante de restaurant (grand restaurant);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Gérant / Gérante de restaurant;Directeur de restaurant;;
13234;Directeur/Directrice de restaurant;Gérant/Gérante de restaurant-café;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Gérant / Gérante de restaurant;Directeur de restaurant;;
13234;Directeur/Directrice de restaurant;Manageur/Manageuse de restaurant;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1401.pdf G1401];Assistance de direction d'hôtel-restaurant;Manager / Manageuse en restauration rapide;Directeur de restaurant;;
13235;Exploitant/Exploitante de restaurant;Aubergiste;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Exploitant / Exploitante de restaurant;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Hôtelier-restaurateur/Hôtelière-restauratrice;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Hôtelier-restaurateur / Hôtelière-restauratrice;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Patron/Patronne d'hôtel-restaurant;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice de restaurant;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Patron/Patronne de crêperie;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice de restaurant;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Patron/Patronne de fast-food;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice d'établissement de restauration rapide;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Patron/Patronne de pizzeria;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice de restaurant;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Patron/Patronne de point chaud;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice d'établissement de restauration rapide;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Patron/Patronne de restaurant;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice de restaurant;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Patron/Patronne de restaurant rapide;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice d'établissement de restauration rapide;Exploitant de restaurant;;
13235;Exploitant/Exploitante de restaurant;Patron/Patronne de sandwicherie;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1402.pdf G1402];Management d'hôtel-restaurant;Directeur / Directrice d'établissement de restauration rapide;Exploitant de restaurant;;
